event_id,delivery_id,store_name,scooter_id,event_timestamp,distance_km,event_type,status
326,41,Eastgate Food Court,SC015,2026-09-01 19:35:00,0.95,in_transit,operational
327,41,Eastgate Food Court,SC015,2026-09-01 19:40:00,0.3,arrived_customer,operational
328,41,Eastgate Food Court,SC015,2026-09-01 19:44:00,0.0,delivery_complete,operational
329,42,North Plaza,SC014,2026-09-02 16:29:00,0.0,order_received,operational
330,42,North Plaza,SC014,2026-09-02 16:37:00,0.24,arrived_restaurant,operational
331,42,North Plaza,SC014,2026-09-02 16:42:00,0.0,pickup_complete,operational
332,42,North Plaza,SC014,2026-09-02 16:43:00,1.15,in_transit,operational
333,42,North Plaza,SC014,2026-09-02 16:48:00,0.0,waiting_traffic,operational
334,42,North Plaza,SC014,2026-09-02 16:49:00,1.42,in_transit,operational
335,42,North Plaza,SC014,2026-09-02 16:56:00,0.22,arrived_customer,operational
336,42,North Plaza,SC014,2026-09-02 17:00:00,0.0,delivery_complete,operational
337,43,North Plaza,SC016,2026-09-01 13:19:00,0.0,order_received,operational
338,43,North Plaza,SC016,2026-09-01 13:22:00,0.08,arrived_restaurant,operational
339,43,North Plaza,SC016,2026-09-01 13:29:00,0.0,pickup_complete,minor_delay
340,43,North Plaza,SC016,2026-09-01 13:30:00,2.89,in_transit,operational
341,43,North Plaza,SC016,2026-09-01 13:40:00,0.0,waiting_traffic,operational
342,43,North Plaza,SC016,2026-09-01 13:44:00,2.29,in_transit,operational
343,43,North Plaza,SC016,2026-09-01 13:51:00,0.15,arrived_customer,operational
344,43,North Plaza,SC016,2026-09-01 13:56:00,0.0,delivery_complete,operational
345,44,Westside Kitchen,SC009,2026-09-02 15:01:00,0.0,order_received,operational
346,44,Westside Kitchen,SC009,2026-09-02 15:09:00,0.23,arrived_restaurant,operational
347,44,Westside Kitchen,SC009,2026-09-02 15:15:00,0.0,pickup_complete,operational
348,44,Westside Kitchen,SC009,2026-09-02 15:16:00,0.84,in_transit,operational
349,44,Westside Kitchen,SC009,2026-09-02 15:20:00,0.0,waiting_traffic,operational
350,44,Westside Kitchen,SC009,2026-09-02 15:22:00,1.86,in_transit,operational
351,44,Westside Kitchen,SC009,2026-09-02 15:31:00,0.16,arrived_customer,minor_delay
352,44,Westside Kitchen,SC009,2026-09-02 15:32:00,0.0,delivery_complete,operational
353,45,North Plaza,SC019,2026-09-03 18:01:00,0.0,order_received,operational
354,45,North Plaza,SC019,2026-09-03 18:08:00,0.18,arrived_restaurant,operational
355,45,North Plaza,SC019,2026-09-03 18:14:00,0.0,pickup_complete,operational
356,45,North Plaza,SC019,2026-09-03 18:15:00,2.48,in_transit,operational
357,45,North Plaza,SC019,2026-09-03 18:24:00,0.0,waiting_traffic,operational
358,45,North Plaza,SC019,2026-09-03 18:25:00,2.04,in_transit,operational
359,45,North Plaza,SC019,2026-09-03 18:31:00,0.13,arrived_customer,operational
360,45,North Plaza,SC019,2026-09-03 18:34:00,0.0,delivery_complete,operational
361,46,North Plaza,SC009,2026-09-02 12:53:00,0.0,order_received,operational
362,46,North Plaza,SC009,2026-09-02 13:02:00,0.07,arrived_restaurant,operational
363,46,North Plaza,SC009,2026-09-02 13:04:00,0.0,pickup_complete,operational
364,46,North Plaza,SC009,2026-09-02 13:05:00,1.73,in_transit,minor_delay
365,46,North Plaza,SC009,2026-09-02 13:08:00,0.0,waiting_traffic,operational
366,46,North Plaza,SC009,2026-09-02 13:11:00,2.6,in_transit,operational
367,46,North Plaza,SC009,2026-09-02 13:17:00,0.09,arrived_customer,operational
368,46,North Plaza,SC009,2026-09-02 13:22:00,0.0,delivery_complete,operational
369,47,Downtown Hub,SC008,2026-09-01 21:01:00,0.0,order_received,operational
370,47,Downtown Hub,SC008,2026-09-01 21:07:00,0.09,arrived_restaurant,operational
371,47,Downtown Hub,SC008,2026-09-01 21:10:00,0.0,pickup_complete,operational
372,47,Downtown Hub,SC008,2026-09-01 21:11:00,1.78,in_transit,operational
373,47,Downtown Hub,SC008,2026-09-01 21:16:00,0.0,waiting_traffic,operational
374,47,Downtown Hub,SC008,2026-09-01 21:21:00,0.91,in_transit,operational
375,47,Downtown Hub,SC008,2026-09-01 21:28:00,0.07,arrived_customer,operational
376,47,Downtown Hub,SC008,2026-09-01 21:32:00,0.0,delivery_complete,operational
377,48,Downtown Hub,SC006,2026-09-02 09:37:00,0.0,order_received,operational
378,48,Downtown Hub,SC006,2026-09-02 09:48:00,0.25,arrived_restaurant,operational
379,48,Downtown Hub,SC006,2026-09-02 09:52:00,0.0,pickup_complete,operational
380,48,Downtown Hub,SC006,2026-09-02 09:53:00,1.37,in_transit,minor_delay
381,48,Downtown Hub,SC006,2026-09-02 09:57:00,0.0,waiting_traffic,operational
382,48,Downtown Hub,SC006,2026-09-02 10:00:00,2.47,in_transit,operational
383,48,Downtown Hub,SC006,2026-09-02 10:06:00,0.14,arrived_customer,operational
384,48,Downtown Hub,SC006,2026-09-02 10:07:00,0.0,delivery_complete,operational
385,49,Westside Kitchen,SC004,2026-09-03 20:19:00,0.0,order_received,operational
386,49,Westside Kitchen,SC004,2026-09-03 20:32:00,0.06,arrived_restaurant,operational
387,49,Westside Kitchen,SC004,2026-09-03 20:36:00,0.0,pickup_complete,operational
388,49,Westside Kitchen,SC004,2026-09-03 20:37:00,3.22,in_transit,minor_delay
389,49,Westside Kitchen,SC004,2026-09-03 20:40:00,0.0,waiting_traffic,operational
390,49,Westside Kitchen,SC004,2026-09-03 20:46:00,1.09,in_transit,operational
391,49,Westside Kitchen,SC004,2026-09-03 20:56:00,0.11,arrived_customer,operational
392,49,Westside Kitchen,SC004,2026-09-03 21:02:00,0.0,delivery_complete,operational
393,50,Eastgate Food Court,SC001,2026-09-02 21:31:00,0.0,order_received,operational
394,50,Eastgate Food Court,SC001,2026-09-02 21:32:00,0.06,arrived_restaurant,minor_delay
395,50,Eastgate Food Court,SC001,2026-09-02 21:35:00,0.0,pickup_complete,operational
396,50,Eastgate Food Court,SC001,2026-09-02 21:36:00,1.68,in_transit,operational
397,50,Eastgate Food Court,SC001,2026-09-02 21:39:00,0.0,waiting_traffic,operational
398,50,Eastgate Food Court,SC001,2026-09-02 21:41:00,2.93,in_transit,operational
399,50,Eastgate Food Court,SC001,2026-09-02 21:52:00,0.17,arrived_customer,operational
400,50,Eastgate Food Court,SC001,2026-09-02 21:57:00,0.0,delivery_complete,minor_delay
401,51,Eastgate Food Court,SC020,2026-09-03 20:30:00,0.0,order_received,operational
402,51,Eastgate Food Court,SC020,2026-09-03 20:38:00,0.2,arrived_restaurant,operational
403,51,Eastgate Food Court,SC020,2026-09-03 20:41:00,0.0,pickup_complete,operational
404,51,Eastgate Food Court,SC020,2026-09-03 20:42:00,1.14,in_transit,operational
405,51,Eastgate Food Court,SC020,2026-09-03 20:51:00,0.0,waiting_traffic,operational
406,51,Eastgate Food Court,SC020,2026-09-03 20:52:00,2.54,in_transit,operational
407,51,Eastgate Food Court,SC020,2026-09-03 20:55:00,0.3,arrived_customer,operational
408,51,Eastgate Food Court,SC020,2026-09-03 20:56:00,0.0,delivery_complete,operational
409,52,North Plaza,SC019,2026-09-03 18:24:00,0.0,order_received,operational
410,52,North Plaza,SC019,2026-09-03 18:35:00,0.08,arrived_restaurant,operational
411,52,North Plaza,SC019,2026-09-03 18:37:00,0.0,pickup_complete,operational
412,52,North Plaza,SC019,2026-09-03 18:38:00,1.23,in_transit,operational
413,52,North Plaza,SC019,2026-09-03 18:42:00,0.0,waiting_traffic,operational
414,52,North Plaza,SC019,2026-09-03 18:44:00,1.27,in_transit,operational
415,52,North Plaza,SC019,2026-09-03 18:49:00,0.27,arrived_customer,operational
416,52,North Plaza,SC019,2026-09-03 18:51:00,0.0,delivery_complete,operational
417,53,Eastgate Food Court,SC018,2026-09-01 16:12:00,0.0,order_received,operational
418,53,Eastgate Food Court,SC018,2026-09-01 16:20:00,0.15,arrived_restaurant,operational
419,53,Eastgate Food Court,SC018,2026-09-01 16:23:00,0.0,pickup_complete,operational
420,53,Eastgate Food Court,SC018,2026-09-01 16:24:00,3.14,in_transit,operational
421,53,Eastgate Food Court,SC018,2026-09-01 16:29:00,0.0,waiting_traffic,operational
422,53,Eastgate Food Court,SC018,2026-09-01 16:31:00,1.26,in_transit,operational
423,53,Eastgate Food Court,SC018,2026-09-01 16:40:00,0.19,arrived_customer,operational
424,53,Eastgate Food Court,SC018,2026-09-01 16:44:00,0.0,delivery_complete,operational
425,54,Downtown Hub,SC010,2026-09-01 14:44:00,0.0,order_received,operational
426,54,Downtown Hub,SC010,2026-09-01 14:52:00,0.24,arrived_restaurant,operational
427,54,Downtown Hub,SC010,2026-09-01 14:53:00,0.0,pickup_complete,operational
428,54,Downtown Hub,SC010,2026-09-01 14:54:00,1.95,in_transit,operational
429,54,Downtown Hub,SC010,2026-09-01 14:58:00,0.0,waiting_traffic,operational
430,54,Downtown Hub,SC010,2026-09-01 14:59:00,1.11,in_transit,minor_delay
431,54,Downtown Hub,SC010,2026-09-01 15:01:00,0.2,arrived_customer,operational
432,54,Downtown Hub,SC010,2026-09-01 15:05:00,0.0,delivery_complete,operational
433,55,North Plaza,SC009,2026-09-02 12:14:00,0.0,order_received,operational
434,55,North Plaza,SC009,2026-09-02 12:24:00,0.09,arrived_restaurant,operational
435,55,North Plaza,SC009,2026-09-02 12:25:00,0.0,pickup_complete,operational
436,55,North Plaza,SC009,2026-09-02 12:27:00,0.94,in_transit,operational
437,55,North Plaza,SC009,2026-09-02 12:29:00,0.0,waiting_traffic,operational
438,55,North Plaza,SC009,2026-09-02 12:30:00,0.97,in_transit,operational
439,55,North Plaza,SC009,2026-09-02 12:35:00,0.22,arrived_customer,operational
440,55,North Plaza,SC009,2026-09-02 12:38:00,0.0,delivery_complete,operational
441,56,Eastgate Food Court,SC004,2026-09-01 12:14:00,0.0,order_received,operational
442,56,Eastgate Food Court,SC004,2026-09-01 12:24:00,0.17,arrived_restaurant,operational
443,56,Eastgate Food Court,SC004,2026-09-01 12:30:00,0.0,pickup_complete,operational
444,56,Eastgate Food Court,SC004,2026-09-01 12:31:00,3.31,in_transit,operational
445,56,Eastgate Food Court,SC004,2026-09-01 12:32:00,0.0,waiting_traffic,operational
446,56,Eastgate Food Court,SC004,2026-09-01 12:33:00,3.33,in_transit,operational
447,56,Eastgate Food Court,SC004,2026-09-01 12:41:00,0.1,arrived_customer,operational
448,56,Eastgate Food Court,SC004,2026-09-01 12:44:00,0.0,delivery_complete,operational
449,57,North Plaza,SC004,2026-09-01 17:18:00,0.0,order_received,operational
450,57,North Plaza,SC004,2026-09-01 17:26:00,0.19,arrived_restaurant,operational
451,57,North Plaza,SC004,2026-09-01 17:30:00,0.0,pickup_complete,operational
452,57,North Plaza,SC004,2026-09-01 17:31:00,2.95,in_transit,operational
453,57,North Plaza,SC004,2026-09-01 17:37:00,0.0,waiting_traffic,operational
454,57,North Plaza,SC004,2026-09-01 17:39:00,1.24,in_transit,operational
455,57,North Plaza,SC004,2026-09-01 17:44:00,0.18,arrived_customer,operational
456,57,North Plaza,SC004,2026-09-01 17:48:00,0.0,delivery_complete,operational
457,58,Downtown Hub,SC019,2026-09-03 18:03:00,0.0,order_received,operational
458,58,Downtown Hub,SC019,2026-09-03 18:14:00,0.15,arrived_restaurant,operational
459,58,Downtown Hub,SC019,2026-09-03 18:20:00,0.0,pickup_complete,operational
460,58,Downtown Hub,SC019,2026-09-03 18:21:00,1.82,in_transit,operational
461,58,Downtown Hub,SC019,2026-09-03 18:26:00,0.0,waiting_traffic,operational
462,58,Downtown Hub,SC019,2026-09-03 18:30:00,2.82,in_transit,operational
463,58,Downtown Hub,SC019,2026-09-03 18:31:00,0.18,arrived_customer,operational
464,58,Downtown Hub,SC019,2026-09-03 18:34:00,0.0,delivery_complete,operational
465,59,Westside Kitchen,SC017,2026-09-02 15:58:00,0.0,order_received,operational
466,59,Westside Kitchen,SC017,2026-09-02 16:07:00,0.15,arrived_restaurant,operational
467,59,Westside Kitchen,SC017,2026-09-02 16:11:00,0.0,pickup_complete,minor_delay
468,59,Westside Kitchen,SC017,2026-09-02 16:12:00,2.49,in_transit,operational
469,59,Westside Kitchen,SC017,2026-09-02 16:18:00,0.0,waiting_traffic,operational
470,59,Westside Kitchen,SC017,2026-09-02 16:19:00,1.18,in_transit,operational
471,59,Westside Kitchen,SC017,2026-09-02 16:29:00,0.18,arrived_customer,operational
472,59,Westside Kitchen,SC017,2026-09-02 16:33:00,0.0,delivery_complete,operational
473,60,Westside Kitchen,SC007,2026-09-02 18:05:00,0.0,order_received,operational
474,60,Westside Kitchen,SC007,2026-09-02 18:16:00,0.09,arrived_restaurant,operational
475,60,Westside Kitchen,SC007,2026-09-02 18:21:00,0.0,pickup_complete,operational
476,60,Westside Kitchen,SC007,2026-09-02 18:22:00,2.81,in_transit,operational
477,60,Westside Kitchen,SC007,2026-09-02 18:25:00,0.0,waiting_traffic,operational
478,60,Westside Kitchen,SC007,2026-09-02 18:27:00,2.86,in_transit,operational
479,60,Westside Kitchen,SC007,2026-09-02 18:34:00,0.27,arrived_customer,operational
480,60,Westside Kitchen,SC007,2026-09-02 18:37:00,0.0,delivery_complete,operational
481,61,Eastgate Food Court,SC015,2026-09-01 18:14:00,0.0,order_received,operational
482,61,Eastgate Food Court,SC015,2026-09-01 18:25:00,0.08,arrived_restaurant,operational
483,61,Eastgate Food Court,SC015,2026-09-01 18:28:00,0.0,pickup_complete,operational
484,61,Eastgate Food Court,SC015,2026-09-01 18:29:00,1.2,in_transit,operational
485,61,Eastgate Food Court,SC015,2026-09-01 18:33:00,0.0,waiting_traffic,operational
486,61,Eastgate Food Court,SC015,2026-09-01 18:36:00,2.74,in_transit,operational
487,61,Eastgate Food Court,SC015,2026-09-01 18:40:00,0.19,arrived_customer,operational
488,61,Eastgate Food Court,SC015,2026-09-01 18:46:00,0.0,delivery_complete,operational
489,62,Eastgate Food Court,SC005,2026-09-01 08:10:00,0.0,order_received,operational
490,62,Eastgate Food Court,SC005,2026-09-01 08:21:00,0.1,arrived_restaurant,operational
491,62,Eastgate Food Court,SC005,2026-09-01 08:24:00,0.0,pickup_complete,operational
492,62,Eastgate Food Court,SC005,2026-09-01 08:25:00,1.88,in_transit,operational
493,62,Eastgate Food Court,SC005,2026-09-01 08:31:00,0.0,waiting_traffic,operational
494,62,Eastgate Food Court,SC005,2026-09-01 08:35:00,1.21,in_transit,operational
495,62,Eastgate Food Court,SC005,2026-09-01 08:43:00,0.2,arrived_customer,operational
496,62,Eastgate Food Court,SC005,2026-09-01 08:46:00,0.0,delivery_complete,operational
497,63,Eastgate Food Court,SC017,2026-09-03 15:28:00,0.0,order_received,operational
498,63,Eastgate Food Court,SC017,2026-09-03 15:43:00,0.05,arrived_restaurant,operational
499,63,Eastgate Food Court,SC017,2026-09-03 15:48:00,0.0,pickup_complete,operational
500,63,Eastgate Food Court,SC017,2026-09-03 15:49:00,3.29,in_transit,operational
501,63,Eastgate Food Court,SC017,2026-09-03 15:56:00,0.0,waiting_traffic,operational
502,63,Eastgate Food Court,SC017,2026-09-03 15:58:00,2.36,in_transit,operational
503,63,Eastgate Food Court,SC017,2026-09-03 16:06:00,0.23,arrived_customer,minor_delay
504,63,Eastgate Food Court,SC017,2026-09-03 16:07:00,0.0,delivery_complete,operational
505,64,Downtown Hub,SC009,2026-09-03 08:48:00,0.0,order_received,operational
506,64,Downtown Hub,SC009,2026-09-03 09:02:00,0.3,arrived_restaurant,operational
507,64,Downtown Hub,SC009,2026-09-03 09:05:00,0.0,pickup_complete,operational
508,64,Downtown Hub,SC009,2026-09-03 09:06:00,1.88,in_transit,operational
509,64,Downtown Hub,SC009,2026-09-03 09:18:00,0.0,waiting_traffic,operational
510,64,Downtown Hub,SC009,2026-09-03 09:21:00,2.97,in_transit,operational
511,64,Downtown Hub,SC009,2026-09-03 09:27:00,0.05,arrived_customer,operational
512,64,Downtown Hub,SC009,2026-09-03 09:30:00,0.0,delivery_complete,operational
513,65,Downtown Hub,SC016,2026-09-02 14:21:00,0.0,order_received,operational
514,65,Downtown Hub,SC016,2026-09-02 14:25:00,0.18,arrived_restaurant,operational
515,65,Downtown Hub,SC016,2026-09-02 14:26:00,0.0,pickup_complete,operational
516,65,Downtown Hub,SC016,2026-09-02 14:27:00,1.74,in_transit,operational
517,65,Downtown Hub,SC016,2026-09-02 14:34:00,0.0,waiting_traffic,operational
518,65,Downtown Hub,SC016,2026-09-02 14:36:00,1.41,in_transit,operational
519,65,Downtown Hub,SC016,2026-09-02 14:47:00,0.09,arrived_customer,operational
520,65,Downtown Hub,SC016,2026-09-02 14:49:00,0.0,delivery_complete,operational
521,66,Downtown Hub,SC015,2026-09-01 13:16:00,0.0,order_received,operational
522,66,Downtown Hub,SC015,2026-09-01 13:23:00,0.28,arrived_restaurant,minor_delay
523,66,Downtown Hub,SC015,2026-09-01 13:24:00,0.0,pickup_complete,operational
524,66,Downtown Hub,SC015,2026-09-01 13:25:00,2.51,in_transit,operational
525,66,Downtown Hub,SC015,2026-09-01 13:33:00,0.0,waiting_traffic,minor_delay
526,66,Downtown Hub,SC015,2026-09-01 13:34:00,1.03,in_transit,operational
527,66,Downtown Hub,SC015,2026-09-01 13:40:00,0.3,arrived_customer,operational
528,66,Downtown Hub,SC015,2026-09-01 13:42:00,0.0,delivery_complete,operational
529,67,Westside Kitchen,SC017,2026-09-02 17:48:00,0.0,order_received,operational
530,67,Westside Kitchen,SC017,2026-09-02 18:04:00,0.07,arrived_restaurant,operational
531,67,Westside Kitchen,SC017,2026-09-02 18:09:00,0.0,pickup_complete,operational
532,67,Westside Kitchen,SC017,2026-09-02 18:10:00,3.22,in_transit,operational
533,67,Westside Kitchen,SC017,2026-09-02 18:17:00,0.0,waiting_traffic,operational
534,67,Westside Kitchen,SC017,2026-09-02 18:19:00,0.9,in_transit,operational
535,67,Westside Kitchen,SC017,2026-09-02 18:24:00,0.07,arrived_customer,operational
536,67,Westside Kitchen,SC017,2026-09-02 18:32:00,0.0,delivery_complete,operational
537,68,Downtown Hub,SC020,2026-09-01 19:10:00,0.0,order_received,operational
538,68,Downtown Hub,SC020,2026-09-01 19:14:00,0.18,arrived_restaurant,operational
539,68,Downtown Hub,SC020,2026-09-01 19:18:00,0.0,pickup_complete,operational
540,68,Downtown Hub,SC020,2026-09-01 19:19:00,2.31,in_transit,operational
541,68,Downtown Hub,SC020,2026-09-01 19:20:00,0.0,waiting_traffic,operational
542,68,Downtown Hub,SC020,2026-09-01 19:21:00,3.13,in_transit,operational
543,68,Downtown Hub,SC020,2026-09-01 19:27:00,0.29,arrived_customer,operational
544,68,Downtown Hub,SC020,2026-09-01 19:30:00,0.0,delivery_complete,operational
545,69,Westside Kitchen,SC016,2026-09-03 12:32:00,0.0,order_received,operational
546,69,Westside Kitchen,SC016,2026-09-03 12:35:00,0.21,arrived_restaurant,operational
547,69,Westside Kitchen,SC016,2026-09-03 12:38:00,0.0,pickup_complete,operational
548,69,Westside Kitchen,SC016,2026-09-03 12:39:00,1.22,in_transit,operational
549,69,Westside Kitchen,SC016,2026-09-03 12:44:00,0.0,waiting_traffic,operational
550,69,Westside Kitchen,SC016,2026-09-03 12:48:00,0.87,in_transit,operational
551,69,Westside Kitchen,SC016,2026-09-03 12:58:00,0.22,arrived_customer,operational
552,69,Westside Kitchen,SC016,2026-09-03 13:00:00,0.0,delivery_complete,operational
553,70,Westside Kitchen,SC003,2026-09-02 20:50:00,0.0,order_received,operational
554,70,Westside Kitchen,SC003,2026-09-02 20:55:00,0.21,arrived_restaurant,operational
555,70,Westside Kitchen,SC003,2026-09-02 20:58:00,0.0,pickup_complete,operational
556,70,Westside Kitchen,SC003,2026-09-02 20:59:00,1.46,in_transit,operational
557,70,Westside Kitchen,SC003,2026-09-02 21:04:00,0.0,waiting_traffic,operational
558,70,Westside Kitchen,SC003,2026-09-02 21:06:00,3.04,in_transit,operational
559,70,Westside Kitchen,SC003,2026-09-02 21:14:00,0.15,arrived_customer,operational
560,70,Westside Kitchen,SC003,2026-09-02 21:18:00,0.0,delivery_complete,operational
561,71,North Plaza,SC005,2026-09-02 16:30:00,0.0,order_received,operational
562,71,North Plaza,SC005,2026-09-02 16:34:00,0.12,arrived_restaurant,operational
563,71,North Plaza,SC005,2026-09-02 16:40:00,0.0,pickup_complete,operational
564,71,North Plaza,SC005,2026-09-02 16:41:00,3.21,in_transit,operational
565,71,North Plaza,SC005,2026-09-02 16:51:00,0.0,waiting_traffic,operational
566,71,North Plaza,SC005,2026-09-02 16:53:00,1.5,in_transit,operational
567,71,North Plaza,SC005,2026-09-02 17:02:00,0.12,arrived_customer,operational
568,71,North Plaza,SC005,2026-09-02 17:08:00,0.0,delivery_complete,operational
569,72,Westside Kitchen,SC014,2026-09-01 13:47:00,0.0,order_received,operational
570,72,Westside Kitchen,SC014,2026-09-01 13:49:00,0.19,arrived_restaurant,operational
571,72,Westside Kitchen,SC014,2026-09-01 13:51:00,0.0,pickup_complete,operational
572,72,Westside Kitchen,SC014,2026-09-01 13:52:00,3.36,in_transit,minor_delay
573,72,Westside Kitchen,SC014,2026-09-01 13:53:00,0.0,waiting_traffic,operational
574,72,Westside Kitchen,SC014,2026-09-01 13:55:00,3.14,in_transit,operational
575,72,Westside Kitchen,SC014,2026-09-01 14:00:00,0.17,arrived_customer,operational
576,72,Westside Kitchen,SC014,2026-09-01 14:04:00,0.0,delivery_complete,minor_delay
577,73,Westside Kitchen,SC017,2026-09-03 13:55:00,0.0,order_received,operational
578,73,Westside Kitchen,SC017,2026-09-03 14:03:00,0.16,arrived_restaurant,operational
579,73,Westside Kitchen,SC017,2026-09-03 14:08:00,0.0,pickup_complete,operational
580,73,Westside Kitchen,SC017,2026-09-03 14:09:00,1.5,in_transit,operational
581,73,Westside Kitchen,SC017,2026-09-03 14:16:00,0.0,waiting_traffic,operational
582,73,Westside Kitchen,SC017,2026-09-03 14:19:00,3.46,in_transit,operational
583,73,Westside Kitchen,SC017,2026-09-03 14:25:00,0.12,arrived_customer,operational
584,73,Westside Kitchen,SC017,2026-09-03 14:26:00,0.0,delivery_complete,minor_delay
585,74,Downtown Hub,SC016,2026-09-02 13:39:00,0.0,order_received,operational
586,74,Downtown Hub,SC016,2026-09-02 13:47:00,0.12,arrived_restaurant,operational
587,74,Downtown Hub,SC016,2026-09-02 13:52:00,0.0,pickup_complete,operational
588,74,Downtown Hub,SC016,2026-09-02 13:53:00,3.04,in_transit,operational
589,74,Downtown Hub,SC016,2026-09-02 14:03:00,0.0,waiting_traffic,operational
590,74,Downtown Hub,SC016,2026-09-02 14:06:00,2.42,in_transit,operational
591,74,Downtown Hub,SC016,2026-09-02 14:13:00,0.22,arrived_customer,operational
592,74,Downtown Hub,SC016,2026-09-02 14:18:00,0.0,delivery_complete,operational
593,75,North Plaza,SC018,2026-09-01 17:04:00,0.0,order_received,operational
594,75,North Plaza,SC018,2026-09-01 17:06:00,0.18,arrived_restaurant,operational
595,75,North Plaza,SC018,2026-09-01 17:08:00,0.0,pickup_complete,operational
596,75,North Plaza,SC018,2026-09-01 17:09:00,2.43,in_transit,operational
597,75,North Plaza,SC018,2026-09-01 17:15:00,0.0,waiting_traffic,operational
598,75,North Plaza,SC018,2026-09-01 17:17:00,1.58,in_transit,minor_delay
599,75,North Plaza,SC018,2026-09-01 17:20:00,0.12,arrived_customer,operational
600,75,North Plaza,SC018,2026-09-01 17:26:00,0.0,delivery_complete,operational
601,76,Downtown Hub,SC015,2026-09-01 19:19:00,0.0,order_received,operational
602,76,Downtown Hub,SC015,2026-09-01 19:24:00,0.22,arrived_restaurant,operational
603,76,Downtown Hub,SC015,2026-09-01 19:27:00,0.0,pickup_complete,operational
604,76,Downtown Hub,SC015,2026-09-01 19:29:00,1.38,in_transit,operational
605,76,Downtown Hub,SC015,2026-09-01 19:35:00,0.0,waiting_traffic,operational
606,76,Downtown Hub,SC015,2026-09-01 19:38:00,2.14,in_transit,operational
607,76,Downtown Hub,SC015,2026-09-01 19:43:00,0.2,arrived_customer,operational
608,76,Downtown Hub,SC015,2026-09-01 19:47:00,0.0,delivery_complete,operational
609,77,Westside Kitchen,SC006,2026-09-01 09:39:00,0.0,order_received,operational
610,77,Westside Kitchen,SC006,2026-09-01 09:50:00,0.08,arrived_restaurant,operational
611,77,Westside Kitchen,SC006,2026-09-01 09:53:00,0.0,pickup_complete,operational
612,77,Westside Kitchen,SC006,2026-09-01 09:54:00,2.14,in_transit,operational
613,77,Westside Kitchen,SC006,2026-09-01 09:59:00,0.0,waiting_traffic,operational
614,77,Westside Kitchen,SC006,2026-09-01 10:01:00,1.47,in_transit,operational
615,77,Westside Kitchen,SC006,2026-09-01 10:13:00,0.22,arrived_customer,operational
616,77,Westside Kitchen,SC006,2026-09-01 10:17:00,0.0,delivery_complete,operational
617,78,Downtown Hub,SC015,2026-09-02 18:34:00,0.0,order_received,operational
618,78,Downtown Hub,SC015,2026-09-02 18:43:00,0.14,arrived_restaurant,operational
619,78,Downtown Hub,SC015,2026-09-02 18:49:00,0.0,pickup_complete,operational
620,78,Downtown Hub,SC015,2026-09-02 18:50:00,2.26,in_transit,operational
621,78,Downtown Hub,SC015,2026-09-02 18:52:00,0.0,waiting_traffic,operational
622,78,Downtown Hub,SC015,2026-09-02 18:54:00,2.98,in_transit,operational
623,78,Downtown Hub,SC015,2026-09-02 19:02:00,0.21,arrived_customer,operational
624,78,Downtown Hub,SC015,2026-09-02 19:06:00,0.0,delivery_complete,operational
625,79,Westside Kitchen,SC013,2026-09-02 09:15:00,0.0,order_received,operational
626,79,Westside Kitchen,SC013,2026-09-02 09:25:00,0.11,arrived_restaurant,operational
627,79,Westside Kitchen,SC013,2026-09-02 09:30:00,0.0,pickup_complete,operational
628,79,Westside Kitchen,SC013,2026-09-02 09:31:00,3.47,in_transit,operational
629,79,Westside Kitchen,SC013,2026-09-02 09:36:00,0.0,waiting_traffic,operational
630,79,Westside Kitchen,SC013,2026-09-02 09:39:00,1.29,in_transit,operational
631,79,Westside Kitchen,SC013,2026-09-02 09:46:00,0.06,arrived_customer,operational
632,79,Westside Kitchen,SC013,2026-09-02 09:51:00,0.0,delivery_complete,operational
633,80,Downtown Hub,SC020,2026-09-03 15:53:00,0.0,order_received,operational
634,80,Downtown Hub,SC020,2026-09-03 16:01:00,0.28,arrived_restaurant,operational
635,80,Downtown Hub,SC020,2026-09-03 16:03:00,0.0,pickup_complete,operational
636,80,Downtown Hub,SC020,2026-09-03 16:04:00,3.08,in_transit,operational
637,80,Downtown Hub,SC020,2026-09-03 16:12:00,0.0,waiting_traffic,operational
638,80,Downtown Hub,SC020,2026-09-03 16:14:00,0.9,in_transit,operational
639,80,Downtown Hub,SC020,2026-09-03 16:23:00,0.2,arrived_customer,operational
640,80,Downtown Hub,SC020,2026-09-03 16:26:00,0.0,delivery_complete,operational
641,81,Westside Kitchen,SC004,2026-09-03 18:02:00,0.0,order_received,operational
642,81,Westside Kitchen,SC004,2026-09-03 18:08:00,0.07,arrived_restaurant,operational
643,81,Westside Kitchen,SC004,2026-09-03 18:12:00,0.0,pickup_complete,operational
644,81,Westside Kitchen,SC004,2026-09-03 18:13:00,2.76,in_transit,operational
645,81,Westside Kitchen,SC004,2026-09-03 18:22:00,0.0,waiting_traffic,operational
646,81,Westside Kitchen,SC004,2026-09-03 18:24:00,2.26,in_transit,operational
647,81,Westside Kitchen,SC004,2026-09-03 18:29:00,0.21,arrived_customer,operational
648,81,Westside Kitchen,SC004,2026-09-03 18:31:00,0.0,delivery_complete,operational
649,82,Westside Kitchen,SC018,2026-09-02 16:32:00,0.0,order_received,operational
650,82,Westside Kitchen,SC018,2026-09-02 16:43:00,0.11,arrived_restaurant,operational
